Name,Position Group,Position,Body Weight,Date,Day,Day Name,Week,Squat,Box Squat,Bench,Chin Ups,Opposition,Venue,Opposition Seed,Match Minutes,Result,Total Distance,Total Duration,Distance Zone 2-8 (m),HMLD,High Speed Running,VHSR,Max Speed,Accel Load,Accel Efforts,Accel Distance,Decel Efforts,Decel Distance,Relative Cumulative Mechanical Load (N),Scaled CML (N),Average Force per Effort (N),N/m,Nordic Right Hamstring (N),Nordic Left Hamstring (N),Nordic LvR % Imb,R Hip ABD (N),L Hip ABD (N),ABD LvR % Imb,R Hip ADD (N),L Hip ADD (N),ADD LvR % Imb,R Ankle PF (N),L Ankle PF (N),PF LvR % Imb,R Knee Ext (N),L Knee Ext (N),Knee LvR % Imb,R Neck Flex (N),L Neck Flex (N),Neck LvR % Imb
Ashlee Matapo,Forward,Second Row,93,30/06/2025,D1,Monday,R1,,175,,,,,,,,4:37:55,2:13:38,1613.17,331.09,137.28,0,6.7153,1640.572,48,197.69,34,31.29,19228,1922.8,234.4878,4.790003869,,,,,,,370,377.50,1.00%,,,,,,,,,
Ashlee Matapo,Forward,Second Row,,1/07/2025,D2,Tuesday,R1,,,,,,,,,,20:58:34,1:44:00,2208.96,426.03,128.32,0,6.14254,2178.526,67,260.26,65,73.83,31924,3192.4,241.8485,6.270828938,,,,,,,,,,,,,,,,,,
Ashlee Matapo,Forward,Second Row,,3/07/2025,D4,Thursday,R1,,,,,,,,,,7:13:26,1:32:00,2551.12,388.15,226,0,6.44617,1906.657,40,156.5,43,43.55,20286,2028.6,244.4096,3.755761806,,,,,,,,,,,,,,,,,,
Ashlee Matapo,Forward,Second Row,,5/07/2025,D5,Saturday,R1,,,,,,,,,,6:07:12,1:14:04,1098.61,192.73,15.05,0,5.37056,1226.455,33,113.97,26,17.5,13754,1375.4,233.1186,4.260506063,,,,,,,,,,,,,,,,,,
Ashlee Matapo,Forward,Second Row,94,8/07/2025,D2,Tuesday,R2,,158,,10,,,,,,21:33:07,0:35:00,343.84,29.47,0,0,4.56224,402.393,4,22.1,1,1.76,1150,115,230,0.886731262,,,,,,,435.5,435.75,0.00%,,,,,,,,,
Ashlee Matapo,Forward,Second Row,,10/07/2025,D4,Thursday,R2,,,,,,,,,,18:56:10,2:05:42,3168.84,532.37,226.35,0,6.85307,2314.11,68,283.64,43,47.07,26082,2608.2,234.973,3.938219986,,,,,,,,,,,,,,,,,,
Ashlee Matapo,Forward,Second Row,,12/07/2025,D5,Saturday,R2,,,,,,,,,,15:50:24,1:25:00,1381.04,336.08,82.5,0,5.9688,1385.543,60,212.08,32,34.75,21988,2198.8,239,5.803635058,,,,,,,,,,,,,,,,,,
Ashlee Matapo,Forward,Second Row,94,15/07/2025,D2,Tuesday,R3,,146,,,,,,,,16:07:41,1:20:55,2193.12,515.97,321.01,0,6.77166,1668.984,59,231.43,42,40.39,23966,2396.6,237.2871,5.222861865,,,,,,,453.25,460.25,0.80%,,,,,,,,,
Ashlee Matapo,Forward,Second Row,,17/07/2025,D4,Thursday,R3,,,,,,,,,,12:59:02,2:00:00,2535.9,385.79,190.5,0,6.88856,2039.203,52,202.4,38,33.73,21160,2116,235.1111,3.456645965,,,,,,,,,,,,,,,,,,
Ashlee Matapo,Forward,Second Row,,19/07/2025,D5,Saturday,R3,,,,,,,,,,23:12:29,1:05:00,1127.69,248.06,43.1,0,5.68362,1131.518,47,173.04,34,29.98,19274,1927.4,237.9506,6.551399115,,,,,,,,,,,,,,,,,,
Ashlee Matapo,Forward,Second Row,95,23/07/2025,D3,Wednesday,R4,,,,,,,,,,15:02:53,1:58:58,2165.99,350.73,137.48,0,6.59953,1788.964,51,204.97,43,42.76,21988,2198.8,233.9149,4.206919683,,,,,,,394,388.50,0.70%,,,,,,,,,
Ashlee Matapo,Forward,Second Row,,25/07/2025,D5,Friday,R4,,,,,,,,,,4:10:34,0:48:47,1504.14,360.25,259.62,0,5.51698,890.5404,40,147.33,26,30.59,15732,1573.2,238.3636,5.911676576,,,,,,,,,,,,,,,,,,
Ashlee Matapo,Forward,Second Row,,29/07/2025,D2,Tuesday,R5,,,,,,,,,,7:04:48,1:10:00,1495.33,130.2,32.39,0,5.76813,1259.22,15,70.79,14,26.73,6854,685.4,236.3448,1.963730859,,,,,,,340,352.75,2%,,,,,,,,,
Ashlee Matapo,Forward,Second Row,,31/07/2025,D4,Thursday,R5,,,,,,,,,,9:02:53,2:07:29,2192.65,456.41,231.86,0,6.73726,2103.256,46,188.72,32,38.19,19274,1927.4,247.1026,3.25828768,,,,,,,,,,,,,,,,,,
Ashlee Matapo,Forward,Second Row,,5/08/2025,D2,Tuesday,R6,,,,,,,,,,12:11:31,1:05:01,1564.06,358.24,198.84,0,6.30533,899.7763,47,174.73,28,23.16,18078,1807.8,241.04,6.131236544,,,,,,,,,,,,,,,,,,
Ashlee Matapo,Forward,Second Row,95,6/08/2025,D4,Wednesday,R6,,148,,,,,,,,7:17:46,2:18:01,1966.46,495.87,132.81,0,6.64484,2075.065,58,226.17,49,56.51,25714,2571.4,240.3178,4.69550266,,,,,,,,,,,,,,,,,,
Ashlee Matapo,Forward,Second Row,,11/08/2025,D2,Monday,R7,,,,,,,,,,23:00:58,1:17:27,1435.37,359.25,93.28,0,6.49491,1592.835,48,200.04,39,47.66,21390,2139,245.8621,5.956626071,,,,,,,,,,,,,,,,,,
Ashlee Matapo,Forward,Second Row,95,13/08/2025,D4,Wednesday,R7,,159,,,,,,,,7:58:05,2:04:03,1514.09,343.6,216.2,0,6.44556,1747.971,47,166.26,28,25.29,17802,1780.2,237.36,3.856308428,,,,,,,435,452.75,2.00%,,,,,,,,,
Ashlee Matapo,Forward,Second Row,,15/08/2025,CR,Friday,R7,,,,,,,,,,4:36:29,3:48:52,1073.36,125.3,12.5,0,5.12948,1709.358,24,71.52,6,8.44,6900,690,230,1.488932699,,,,,,,,,,,,,,,,,,
Ashlee Matapo,Forward,Second Row,,18/08/2025,D1,Monday,R8,,,,,,,,,,18:33:07,0:52:45,1387.26,183.08,20.92,0,5.33494,957.9853,26,111.83,7,6.11,7866,786.6,238.3636,2.694968057,,,,,,,,,,,,,,,,,,
Ashlee Matapo,Forward,Second Row,96,19/08/2025,D2,Tuesday,R8,,180,,,,,,,,8:52:48,1:38:57,2252.37,349.39,74.41,0,6.05799,2082.72,51,264.19,29,58.53,18952,1895.2,236.9,3.56081971,344,354,1.40%,,,,,,,,,,,,,,,
Ashlee Matapo,Forward,Second Row,,21/08/2025,D4,Thursday,R8,,,,,,,,,,5:51:22,1:55:47,2190.53,504.5,206.63,0,6.60492,1804.448,64,237.24,42,44.27,25760,2576,243.0189,4.840063702,,,,,,,,,,,,,,,,,,
Ashlee Matapo,Forward,Second Row,,23/08/2025,NON,Saturday,R8,,,,,,,,,,22:07:41,1:39:29,1471.15,381.28,68.11,0,6.05004,1397.694,54,206.3,41,36.13,22954,2295.4,241.6211,6.027959606,,,,,,,,,,,,,,,,,,
Ashlee Matapo,Forward,Second Row,,27/08/2025,D4,Wednesday,R9,,127,,,,,,,,5:00:58,2:14:00,1974.19,423.14,132.97,0,6.73341,2114.042,50,231.12,47,55.73,24886,2488.6,256.5567,4.498383919,,,,,,,,,,,,,,,,,,
Ashlee Matapo,Forward,Second Row,,29/08/2025,NON,Friday,R9,,,,,,,,,,13:39:22,2:42:09,1320.59,283.04,22.04,0,5.38831,1272.782,46,181.76,39,37.04,21390,2139,251.6471,6.293825431,,,,,,,,,,,,,,,,,,
Ashlee Matapo,Forward,Second Row,,4/09/2025,D4,Thursday,R10,,191,,,,,,,,9:54:43,1:45:00,1528.47,437.41,272.02,0,6.55094,1698.943,45,184.24,32,36.69,18354,1835.4,238.3636,4.153040234,,,,354,336.5,2.50%,410.5,419.25,1%,,,,,,,,,
Ashlee Matapo,Forward,Second Row,91.8,6/09/2025,NON,Saturday,R10,,,,,,,,,,22:35:02,1:28:41,1326.49,317.54,34.58,0,5.55855,1479.48,60,225.23,46,41.69,25208,2520.8,237.8113,6.738411539,,,,,,,,,,,,,,,,,,
Ashlee Matapo,Forward,Second Row,,11/09/2025,D4,Thursday,R11,,169,,,,,,,,20:05:17,1:56:11,1807.23,430.69,180.89,0,6.43012,1927.514,47,208.03,45,48.78,21988,2198.8,239,4.169260445,,,,,,,,,,,,,,,,,,
Ashlee Matapo,Forward,Second Row,,7/09/2025,MATCH,Sunday,R10,,,,,Broncos,Home,1,31,Loss,1:07:41,1:31:50,1823.19,238.12,20.38,0,5.43358,1324.249,36,110.24,42,40.35,18216,1821.6,233.5385,5.001582901,,,,,,,,,,,,,,,,,,
Ashlee Matapo,Forward,Second Row,,14/09/2025,MATCH,Sunday,R11,,,,,Tigers,Away,12,22,Won,14:05:17,1:21:57,1272.35,100.61,14.22,0,5.67625,814.0303,11,45.14,16,22.26,7406,740.6,274.2963,2.753582613,,,,,,,,,,,,,,,,,,
Ashlee Matapo,Forward,Second Row,,13/07/2025,MATCH,Sunday,R2,,,,,Eels,Home,7,19,Won,20:39:50,1:16:49,1389.28,165.6,5.85,0,5.8426,834.2512,19,82.61,27,25.46,11132,1113.2,242,4.204148178,,,,,,,,,,,,,,,,,,
Ashlee Matapo,Forward,Second Row,,20/07/2025,MATCH,Sunday,R3,,,,,Knights,Away,3,19,Loss,10:45:07,1:37:14,1826.26,363.83,310.38,0,6.05715,1042.974,33,121.02,24,18.7,13386,1338.6,234.8421,4.065667856,,,,,,,,,,,,,,,,,,
Ashlee Matapo,Forward,Second Row,,3/08/2025,MATCH,Sunday,R5,,,,,Cowboys,Away,4,25,Won,2:08:10,1:25:13,1919.66,241.98,242.3,0,5.83473,1105.616,17,70.31,20,26.12,8786,878.6,237.4595,2.537774159,,,,,,,,,,,,,,,,,,
Ashlee Matapo,Forward,Second Row,,24/08/2025,MATCH,Sunday,R8,,,,,Sharks,Home,5,36,Loss,12:30:14,1:24:24,1893.18,247.38,38.74,0,5.91879,1269.956,31,102.77,42,45.88,17848,1784.8,244.4932,4.642450906,,,,,,,,,,,,,,,,,,
Ashlee Matapo,Forward,Second Row,,30/08/2025,MATCH,Saturday,R9,,,,,Dragons,Away,10,33,Loss,13:58:05,1:19:33,1705.73,209.93,14.73,0,5.75424,1141.783,28,117.24,41,50.94,17296,1729.6,250.6667,5.343909099,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,7/05/2025,,Wednesday,,,,,,,,,,,13:07:41,1:27:35,2021.32,575.36,140.87,19.8,7.23924,2102.026,105,399.09,87,94.74,36260,3626,188.8542,8.338417407,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,13/05/2025,D1,Tuesday,PS1,,,,,,,,,,12:05:46,1:04:12,1226.79,319.79,33.95,6.98,7.18579,1557.342,65,306.35,29,38.77,16870,1687,179.4681,5.786306587,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,15/05/2025,D2,Thursday,PS1,101,,,,,,,,,2:35:31,1:46:30,1433.67,352.08,207.35,17.1,7.23983,1897.056,36,165.01,25,40.67,11095,1109.5,181.8853,2.801691267,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,17/05/2025,D3,Saturday,PS1,,,,,,,,,,5:24:00,1:36:26,1732.7,282.96,46.21,0,5.6971,2082.882,49,221.86,45,61.31,18200,1820,193.617,4.027239184,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,19/05/2025,D1,Monday,PS2,,124,,,,,,,,12:05:46,1:28:56,2924.76,639.58,178.74,0,6.61092,2400.692,81,317.57,59,81.83,26705,2670.5,190.75,4.688786102,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,20/05/2025,D2,Tuesday,PS2,,,,,,,,,,14:11:02,1:29:06,2111.91,441.1,77.39,14.11,7.16481,2167.563,69,241.66,52,52.26,22295,2229.5,184.2562,4.838754134,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,22/05/2025,D3,Thursday,PS2,,,,,,,,,,15:08:38,1:43:10,3132.95,933.3,366.7,15.98,7.16707,2356.069,113,455.57,89,105.42,38570,3857,190.9406,6.786154837,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,24/05/2025,D4,Saturday,PS2,,,,,,,,,,10:26:24,1:31:39,2318.14,439.3,17.46,0,5.27404,2601.458,98,377.28,71,81.89,31430,3143,185.9763,5.988451796,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,26/05/2025,D1,Monday,PS3,,,,,,,,,,10:00:29,1:27:26,3997.98,719.97,209.53,0,6.76098,1817.963,84,333.8,68,73.38,28280,2828,186.0526,4.611558542,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,27/05/2025,D2,Tuesday,PS3,,,,,,,,,,8:06:43,1:31:56,1149.99,244.4,73.12,0,5.8542,1936.255,25,124.37,24,39.83,8925,892.5,182.1429,2.304214091,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,29/05/2025,D3,Thursday,PS3,,,,,,,,,,13:13:26,1:54:03,3251.64,1011.12,206.37,32.715,7.55,2890.694,119,466.86,96,120.18,40950,4095,95.23256,6.339449909,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,31/05/2025,D4,Saturday,PS3,,,,,,,,,,14:55:41,1:24:35,2058.88,492.26,74.42,4.17,7.08725,2479.149,99,427.85,75,100.17,32235,3223.5,185.2586,7.181491335,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,2/06/2025,D1,Monday,PS4,,116,,,,,,,,18:50:24,1:53:56,4346.24,910.18,239.43,0,6.35813,2592.741,96,365.15,86,111.45,34055,3405.5,187.1154,4.767080756,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,3/06/2025,D2,Tuesday,PS4,,,,,,,,,,3:27:22,2:07:36,1658.7,327.35,50.32,0,6.22422,2229.705,43,224,37,48.28,15225,1522.5,190.3125,3.298921984,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,5/06/2025,D3,Thursday,PS4,,,,,,,,,,17:15:22,2:33:32,3347.21,932.29,597.28,77.82,7.34323,2317.738,66,297.38,59,70.01,23870,2387,190.96,3.531211874,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,7/06/2025,D4,Saturday,PS4,,,,,,,,,,15:01:26,1:40:02,3523.84,509.23,144.62,0,6.67777,2247.554,87,358.41,69,85.05,29855,2985.5,191.3782,4.720437224,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,9/06/2025,D1,Monday,PS5,116,,,,,,,,,5:11:02,1:34:25,4341.83,805.33,359.79,17.72,7.18868,2715.479,75,280.39,68,76.07,25865,2586.5,180.8741,3.434372351,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,10/06/2025,D2,Tuesday,PS5,,,,,,,,,,16:10:34,1:27:07,2992.25,469.14,118.55,0,6.13667,1703.916,61,199.37,32,25.6,16975,1697.5,182.5269,3.181416256,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,12/06/2025,D3,Thursday,PS5,,,,,,,,,,22:56:38,3:19:50,3604.87,824.49,455.42,5.38,7.02973,3455.765,88,337.69,68,57.89,29750,2975,190.7051,3.198939866,319,353,5.10%,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,14/06/2025,D4,Saturday,PS5,,,,,,,,,,0:07:12,1:39:05,2273.3,296.11,120.76,0,6.90205,1379.2,36,128.31,33,38.16,12705,1270.5,184.1304,3.185803428,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,69,16/06/2025,D1,Monday,PS6,,154,,,,,,,,10:43:41,1:48:06,1955.44,383.5,103.22,11.26,7.08549,2026.755,68,245.97,40,59.48,19460,1946,180.1852,4.153285695,,,,,,,329,307.50,3.40%,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,17/06/2025,D2,Tuesday,PS6,,,,,,,,,,17:22:34,1:31:54,2074.59,475.87,277.36,14.33,7.31196,1651.941,51,204.82,34,35.13,16345,1634.5,192.2941,3.65518981,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,19/06/2025,D3,Thursday,PS6,,,,,,,,,,3:08:38,1:47:32,3223.18,899.87,395.65,53.16,7.57716,2398.063,101,420.99,81,91.03,34300,3430,188.4615,5.366812228,294,302,1.30%,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,21/06/2025,D4,Saturday,PS6,,,,,,,,,,2:31:12,1:55:00,2251.73,400.85,145.68,0,6.78775,1688.883,51,205.37,45,46.56,18375,1837.5,191.4063,4.049046904,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,69.7,24/06/2025,D1,Tuesday,PS7,,,,,,,,,,21:33:07,1:51:54,2919,557.65,180.26,20.18,7.45696,2352.465,87,388.96,63,83.8,27510,2751,183.4,4.529216658,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,26/06/2025,D2,Thursday,PS7,135,159,,,,,,,,7:45:07,1:22:20,1919.45,636.77,340.12,89.08,7.66485,1535.558,72,332.27,65,66.73,27860,2786,203.3577,6.5702542,282,293,1.90%,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,69.4,30/06/2025,D1,Monday,R1,,143,,,,,,,,8:41:17,2:10:33,1365.73,267.83,112.75,20.69,7.26262,1790.903,45,190.38,30,47.68,13545,1354.5,180.6,3.48975437,,,,,,,304,290.25,2.30%,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,1/07/2025,D2,Tuesday,R1,,,,,,,,,,0:56:10,1:44:00,1995.37,511.39,222.28,0,6.74583,2120.185,59,217.82,52,65.82,21210,2121,191.0811,4.166143689,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,3/07/2025,D4,Thursday,R1,,,,,,,,,,16:53:46,1:32:00,2703.54,386.03,313,6.26,7.07642,1694.768,40,140.75,31,32.03,12705,1270.5,178.9437,2.331319279,276,297,3.70%,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,5/07/2025,D5,Saturday,R1,,,,,,,,,,0:46:05,0:58:04,2312.23,493.36,465.22,9.75,7.26057,1166.354,39,180.38,38,61.76,14595,1459.5,189.5455,3.841768114,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,8/07/2025,D2,Tuesday,R2,,,,10,,,,,,16:07:41,1:03:00,2512.05,586.03,696.03,0,6.95234,1615.144,46,265.81,42,65.04,16170,1617,183.75,3.575320076,,,,,,,265.75,259.00,1%,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,10/07/2025,D4,Thursday,R2,,,,,,,,,,23:09:36,2:05:42,2482.27,531.72,441.3,61.31,7.37871,2081.208,42,193.67,20,29.67,11935,1193.5,192.5,2.072061202,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,12/07/2025,D5,Saturday,R2,,,,,,,,,,4:07:41,0:45:00,1180.61,353.58,185.28,25.39,7.24185,1150.499,50,204.19,35,65.67,15295,1529.5,179.9412,6.054615442,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,15/07/2025,D2,Tuesday,R3,124,,,5,,,,,,1:59:31,1:20:55,2261.9,569.17,504.63,21,7.1857,1564.602,30,136.37,29,35.45,11410,1141,193.3898,2.437470132,,,,,,,320.5,307.75,2.00%,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,17/07/2025,D4,Thursday,R3,,,,,,,,,,20:12:29,2:00:00,2303.84,549.74,281.99,76.73,7.78655,2426.045,61,247.11,54,53.4,20895,2089.5,181.6957,3.420451863,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,19/07/2025,D5,Saturday,R3,,,,,,,,,,0:10:05,1:05:00,546.16,72.42,48.72,0,5.79106,867.4925,8,45.21,3,4.39,1995,199.5,181.3636,1.015263559,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,22/07/2025,D2,Tuesday,R4,,,,,,,,,,11:32:38,1:17:00,1377.66,451.57,171.82,0,6.98907,1840.473,67,271.25,65,81.39,25060,2506,189.8485,6.893173145,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,23/07/2025,D3,Wednesday,R4,,,,5,,,,,,16:09:07,1:58:58,2162.44,543.63,207.91,52.42,7.38254,2256.902,65,289.22,55,53.25,22470,2247,187.25,4.104354726,,,,,,,315.75,316.75,0.20%,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,25/07/2025,D5,Friday,R4,,,,,,,,,,8:02:24,1:15:00,1251.17,329.12,121.29,0,6.22486,1451.128,47,186.67,21,29.63,12880,1288,189.4118,3.801277028,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,69,29/07/2025,D2,Tuesday,R5,,,,5,,,,,,2:08:10,1:10:00,1715.97,294.89,84.2,0,6.59658,1636.361,47,206.22,40,42.9,15925,1592.5,183.046,4.201748297,,,,,,,304.25,292.00,2.10%,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,31/07/2025,D4,Thursday,R5,,,,,,,,,,2:22:34,2:07:29,1804.9,441.88,247.17,24.74,7.30374,2239.383,47,190.39,38,43.41,16170,1617,190.2353,3.005520902,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,5/08/2025,D2,Tuesday,R6,,,,,,,,,,19:01:55,1:05:01,1598.7,463.96,331.3,0,6.89992,1287.616,50,225.87,35,42.16,17675,1767.5,207.9412,5.472486936,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,70,6/08/2025,D4,Wednesday,R6,,148,,,,,,,,9:44:38,2:18:01,2126.21,573.39,279.67,7.43,7.16082,2169.252,58,261.99,46,58.97,20545,2054.5,197.5481,3.650234187,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,11/08/2025,D2,Monday,R7,,,,,,,,,,9:10:05,1:17:27,1471.6,465.65,200.63,13.05,7.16789,1898.658,56,287.84,50,71.04,20160,2016,190.1887,5.118853377,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,13/08/2025,D4,Wednesday,R7,,138,,,,,,,,14:31:12,2:04:03,1924.64,560.81,379.15,50.06,7.25002,2224.003,56,252.88,48,55.65,21735,2173.5,208.9904,3.978870887,,,,,,,251.25,252.00,0.10%,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,15/08/2025,CR,Friday,R7,,,,,,,,,,12:24:29,3:48:52,2981.4,684.39,292.86,0,6.57128,3123.036,88,352.2,44,59.34,25480,2548,193.0303,3.160303414,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,21/08/2025,D4,Thursday,R8,,,,,,,,,,10:30:43,1:55:47,3149.51,1105.56,1463.57,4.92,7.08254,1774.643,57,307.67,50,53.83,21665,2166.5,202.4766,3.722868085,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,23/08/2025,NON,Saturday,R8,,,,,,,,,,19:27:50,1:39:29,746.19,272.1,94.02,2.65,7.04165,1459.671,43,173.54,29,22.76,14105,1410.5,195.9028,4.148760034,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,27/08/2025,D4,Wednesday,R9,,127,,,,,,,,13:07:41,2:14:00,2125.31,505.66,245.9,16.77,7.14071,2238.602,58,218.93,50,50.52,21525,2152.5,199.3056,3.7006492,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,29/08/2025,NON,Friday,R9,,,,,,,,,,6:27:22,2:42:03,1538.96,367.45,111.3,0,6.86615,1444.647,52,151.33,36,33.47,16730,1673,190.1136,4.332772464,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,4/09/2025,D4,Thursday,R10,,116,,,,,,,,11:32:38,1:45:00,1931.66,666.84,564.79,58.17,7.47313,1792.092,58,250.48,44,45.5,19040,1904,186.6667,3.698178162,,,,405.25,385.5,2.50%,271.25,288.25,3.00%,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,68.9,6/09/2025,NON,Saturday,R10,,,,,,,,,,15:47:31,1:28:41,2434,570.53,572.56,2.03,7.03688,1436.097,40,201.14,29,35.23,13125,1312.5,190.2174,2.726050324,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,11/09/2025,D4,Thursday,R11,,138,,,,,,,,11:22:34,1:56:11,2302.41,620.04,317.47,14.57,7.23436,2236.176,63,269.49,46,58.06,21140,2114,193.945,3.555645858,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,14/09/2025,MATCH,Sunday,R11,,,,,Tigers,Away,12,22,Won,3:00:00,1:21:57,1478.43,161.74,11.15,0,5.9339,1039.402,21,72.83,20,22.38,7595,759.5,185.2439,2.518966875,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,26/07/2025,MATCH,Saturday,R4,,,,,Titans,Home,6,29,Loss,20:41:17,1:19:41,2020.73,242.55,38.73,0,5.55622,1226.013,32,113,32,32.8,12250,1225,191.4063,3.438247117,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,3/08/2025,MATCH,Sunday,R5,,,,,Cowboys,Away,4,,Won,14:52:48,1:25:13,1142.62,298.78,351.83,0,6.94358,550.0711,8,57.35,10,11,3570,357,198.3333,1.849146906,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,16/08/2025,MATCH,Saturday,R7,,,,,Raiders,Home,11,21,Loss,21:33:07,1:31:25,1787.77,215.8,26.96,0,5.80767,1204.025,29,80,34,43.71,11620,1162,184.4444,3.488548734,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,24/08/2025,MATCH,Sunday,R8,,,,,Sharks,Home,5,,Loss,15:08:38,0:09:33,849.03,255.21,389.38,0,6.5718,176.5717,9,51.78,7,9.89,3080,308,192.5,3.071917784,,,,,,,,,,,,,,,,,,
Avery-Rose Carmont,Forward,Hooker,,30/08/2025,MATCH,Saturday,R9,,,,,Dragons,Away,10,14,Loss,20:28:19,0:45:30,1546.61,279.99,196.36,0,5.89387,721.1223,29,99.75,25,27.54,10745,1074.5,198.9815,4.371701644,,,,,,,,,,,,,,,,,,
Capri Paekau,Forward,Hooker,,6/07/2025,MATCH,Sunday,R1,,,,,Roosters,Away,2,54,Loss,15:02:53,1:30:06,2474.08,266.44,49.82,0,5.93142,1744.04,34,156.82,36,40.45,13160,1316,188,2.582099887,,,,,,,,,,,,,,,,,,
Capri Paekau,Forward,Hooker,,7/09/2025,MATCH,Sunday,R10,,,,,Broncos,Home,1,32,Loss,3:41:46,1:31:50,1652.83,199.33,39.15,0,5.97399,1229.214,25,82.2,34,33.67,11130,1113,188.6441,3.050022005,,,,,,,,,,,,,,,,,,
Capri Paekau,Forward,Hooker,,7/05/2025,,Wednesday,,,,,,,,,,,18:04:19,1:27:35,1952.58,520.85,118.56,25.7,7.46787,1896.213,89,343.25,68,79.92,29295,2929.5,186.5924,6.710182642,,,,,,,,,,,,,,,,,,
Capri Paekau,Forward,Hooker,,13/05/2025,D1,Tuesday,PS1,,,,,,,,,,2:12:29,1:04:12,883.92,245.32,32.45,0,6.65163,1324.589,43,216.17,21,24.99,11620,1162,181.5625,4.498484762,,,,,,,,,,,,,,,,,,
